name,score,review
준호네즉석떡볶이,5,맛있어요 :) 볶음밥까지 완벽해요~~
준호네즉석떡볶이,5,떡볶이가 학교앞 추억의 맛이라 너무 맛있게 먹었네요! 치즈떡볶이 추천합니다! 치즈가 녹으면서 국물이 꾸덕꾸덕 더 맛있어지거든요! 아 그리고 사장이모님 너무 친절하세요! 
준호네즉석떡볶이,5,진심 최고 맛있어용 ㅠㅠ 인생맛집...... 살면서 먹어본 떡볶이중에 젤 맛있어용 원래 즉떡 먹을때 버터갈릭감자튀김 요런 사이드를 더 좋아하는데 여긴 떡볶이 양념 자체가 너무 넘사벽으로 맛있어욤 .... 저녁에 또 먹고싶다 ..
준호네즉석떡볶이,5,즉석떡볶이가 먹고싶어서 찾아왔습니다!! 정말 평점 좋은데 이유가 있더라구요 소스 너무너무 맛있고 다 맛있어요 볶음밥까지 정말 잘먹었습니다!!^^ 
준호네즉석떡볶이,5,즉석떡볶이 좋아하는데 너무 맛잇게 잘먹었어요 직원분도 사장님도 너무 친절하셨습니다 ㅠㅠ적당히 달달하고 촉촉하게 먹엇네요... 볶음밥까지 환상.꼭 제발.....날치알볶음밥으로 드세요 미친맛임
준호네즉석떡볶이,5,맛있어요 :) 볶음밥까지 완벽해요~~
준호네즉석떡볶이,5,떡볶이가 학교앞 추억의 맛이라 너무 맛있게 먹었네요! 치즈떡볶이 추천합니다! 치즈가 녹으면서 국물이 꾸덕꾸덕 더 맛있어지거든요! 아 그리고 사장이모님 너무 친절하세요! 
준호네즉석떡볶이,5,진심 최고 맛있어용 ㅠㅠ 인생맛집...... 살면서 먹어본 떡볶이중에 젤 맛있어용 원래 즉떡 먹을때 버터갈릭감자튀김 요런 사이드를 더 좋아하는데 여긴 떡볶이 양념 자체가 너무 넘사벽으로 맛있어욤 .... 저녁에 또 먹고싶다 ..
준호네즉석떡볶이,5,즉석떡볶이가 먹고싶어서 찾아왔습니다!! 정말 평점 좋은데 이유가 있더라구요 소스 너무너무 맛있고 다 맛있어요 볶음밥까지 정말 잘먹었습니다!!^^ 
준호네즉석떡볶이,5,즉석떡볶이 좋아하는데 너무 맛잇게 잘먹었어요 직원분도 사장님도 너무 친절하셨습니다 ㅠㅠ적당히 달달하고 촉촉하게 먹엇네요... 볶음밥까지 환상.꼭 제발.....날치알볶음밥으로 드세요 미친맛임
싱싱하늬 상도점,5,진짜 내 인생 맛집 어디간거죠???? 왜 배민이랑 쿠팡이츠에서 사라진거죠?????? 저 진짜 매일 밤마다 울어요 ㅠ 이사온뒤로 여기만 먹엇는데… 진짜 너무 슬퍼요 ㅠㅠㅠㅠㅠ 가지마… 싱싱하늬…..
싱싱하늬 상도점,5,의외로 평이 없네요. 쿠팡이츠로 자주 시켜먹어요. 진짜 짱짱맛. 서비스 소라무침 매번 주심 짱맛
닥엔돈스 사당점,1,여기 주방이랑 사장이랑 맨날 앞에 나와서 담배피고 인상쓰고 있음 ㅋㅋㅋ 위생 ㅠ 
닥엔돈스 사당점,3,마싯지만 포장시키고 갔는데 사장님 마스크 안끼시고 불친절
강초밥,5,직원들 모두 친절하고 가봤던 초밥 집 중에 제일 맛있었어요!! 한번 더 방문하고 싶은 초밥집 처음이였던 것 같아요 ㅎ 남자친구랑 조용하게 술 한잔 하기 너무 좋았습니다! 다음에 또 방문하겠습니다~~번창하세요!!
강초밥,5,진짜최고..그 백김치 올려져있는거 진짜 맛있어요..책임져요..
강초밥,5,"특초밥 15,000원 x2  구성 아주 좋고 초밥도 엄청 신선해서 맛있었어요!"
강초밥,5,
바이슨버거,5,비싸긴 해도 맛은 있네요
바이슨버거,5,클래식버거 우연히 들렀는데 정말 맛있었어요!!
바이슨버거,5,맛있어요!!! 
바이슨버거,1,
바이슨버거,4,약간 짜긴한데 맛있게 잘먹었어요  치즈올라간 포테이토 맛잇게 먹엇어요  제로콜라 사이즈 다른거보다 작은데 같은 가격받아서 그건 좀 별로에요 
바이슨버거,5,비싸긴 해도 맛은 있네요
바이슨버거,5,클래식버거 우연히 들렀는데 정말 맛있었어요!!
바이슨버거,5,맛있어요!!! 
바이슨버거,1,
바이슨버거,4,약간 짜긴한데 맛있게 잘먹었어요  치즈올라간 포테이토 맛잇게 먹엇어요  제로콜라 사이즈 다른거보다 작은데 같은 가격받아서 그건 좀 별로에요 
바이슨버거,3,3개주기는 아깝고 4개주기는 싫은곳 맛이 엄청 맛있는것도아니고 그냥 평범.  수제버거치곤 특별한점이 없음.  번도 그냥 그렇고 패티도 그냥 그렇고  양이 많은것도 아니고. 
바이슨버거,5,
바이슨버거,2,밑에밑에분 말데로 먼가 설익은느낌이고 페티가 물기가많아서 기름진맛안나고 무미한맛. 수제버거 가격비싼거치곤 버거높이도낮아요 부속품이 부실한느낌. 감튀는 맛잇어서 3점줘요 ㅎ 단품만7-9천원 주고 먹을만한맛은 절때아님 여기갈돈이면 그금방 버거킹가서 몬스터X나 머쉬룸와퍼세트 먹음여
바이슨버거,5,맛있어요. 특히 갈릭감튀 넘 좋았음
바이슨버거,5,햄맥하기 좋은 곳! 크리스피 베이컨 버거 + 세트 밀로 잘 먹었습니다 :)  시원하게 얼린 잔에 맥주 담아 주셔서 정말 좋았어요! 
스모카레,4,
스모카레,5,가격도 싸고 맛있어요
스모카레,3, 정말 맛있다는 아니지만 맛있어요
스모카레,4,가격이 싼건 아닌데 맛생각하면 딱 맞는것같아요
스모카레,5,"크림카레가 맛있어요. 여름엔 소바도 살얼음 있는 육수라 좋았고요. 사장님들도 친절하십니다. 포장하면 맛이 반감되는 느낌이라, 홀에서 먹는 걸 추천드려요! "
스모카레,4,
스모카레,5,가격도 싸고 맛있어요
스모카레,3, 정말 맛있다는 아니지만 맛있어요
스모카레,4,가격이 싼건 아닌데 맛생각하면 딱 맞는것같아요
스모카레,5,"크림카레가 맛있어요. 여름엔 소바도 살얼음 있는 육수라 좋았고요. 사장님들도 친절하십니다. 포장하면 맛이 반감되는 느낌이라, 홀에서 먹는 걸 추천드려요! "
스모카레,5,"전형적인 일본카레집 깔끔한 매장 분위기, 하프카레를 주로 먹는데 맛이 좋아요"
스모카레,5,비주얼만큼 맛있게 먹고왔던 카레집.
스모카레,3,가격이 싸진 않아요 카레는 매우 맵습니다. 근데 매운맛 외에 다른 맛이 느껴지지는 않아요
스모카레,3,인테리어이쁜데 맛은 그냥그래요
스모카레,3,무난하게 먹을만한 카레인데 이근방에 이런 세련된? 느낌의 일식카레집이없어요. 개인적으로는 마늘향이 좀 부담스럽고 밥에비해 카레양이 늘 적어요. 카레 더 달라면 주시긴 하는데 매번 미묘하게 적은 것을 보면 양을 조금만 늘리시면 어땠을까 싶네요.
또래오래 동작상도점,5,
또래오래 동작상도점,5,완전 맛있음.... 또래오래 후라이드 진짜 존맛.... 근데 사장님들(알바포함 ㅠ) 일처리 속도가 넘 느림^_ㅠ  그게 너무 단점 저번엔 주문누락도 했는데 배민 리뷰 보니까 이런 경우 꽤 많은듯 ㅎ..  그래도 맛있음 ㅜㅜ
또래오래 동작상도점,1,알바 하는데 근로계약서 쓰자하니까 그 날 바로 자름
또래오래 동작상도점,1,배민보니까 멀쩡한데 기프티콘으로 포장했더니 잣만큼줌 다리하나 어딨나 찾다가 목같이 생긴 이친구가 다리겠거니 하고 먹음
치킨플러스 상도점,1,하..진짜 인간적으로 너무짜요ㅠㅠ떡볶이고 치킨이고간에...짜서 먹을수가 없어요. 떡볶이는 떡만 다른 그릇에 옮겨서 물부어서 먹어도 짜요... 염도를 높여서 보관한 오래된 닭이 아닐까 의심도되네요.
치킨플러스 상도점,5,맛있어요! 사장님도 잘생겼어요!
서오릉피자 대방점,3,"그냥 저냥, 특히 서비스가 그닥, 사장인지 직원인지 항상 지쳐있는 듯.."
서오릉피자 대방점,2,평점 이렇게 좋은 이유가 궁금..... 토핑은 실한데 치즈랑 도우가 따로 놉니다 바로 배송받은 뜨끈한 피자인데도 치즈가 툭툭 끊겨요 먹다보면 치즈랑 도우랑 분리되기도 하구요 토핑이나 소스는 괜찮을지언정 기본인 치즈 자체가 별로인데 모든 지점 점수가 다 좋은 게 신기하네요 별3점 정도라고 생각하지만 평점 맞추기 위해 2점으로 기록합니다
서오릉피자 대방점,3,
서오릉피자 대방점,5,먹어본 피자중에서 맛있어서 감탄하면서 먹은 곳 
서오릉피자 대방점,5,맛있어요 냠냠
서오릉피자 대방점,3,"그냥 저냥, 특히 서비스가 그닥, 사장인지 직원인지 항상 지쳐있는 듯.."
서오릉피자 대방점,2,평점 이렇게 좋은 이유가 궁금..... 토핑은 실한데 치즈랑 도우가 따로 놉니다 바로 배송받은 뜨끈한 피자인데도 치즈가 툭툭 끊겨요 먹다보면 치즈랑 도우랑 분리되기도 하구요 토핑이나 소스는 괜찮을지언정 기본인 치즈 자체가 별로인데 모든 지점 점수가 다 좋은 게 신기하네요 별3점 정도라고 생각하지만 평점 맞추기 위해 2점으로 기록합니다
서오릉피자 대방점,3,
서오릉피자 대방점,5,먹어본 피자중에서 맛있어서 감탄하면서 먹은 곳 
서오릉피자 대방점,5,맛있어요 냠냠
사만다부대찌개,5,돈이 하나도 안아까운 찐맛집. 부대찌개 맛은 물론이고 계란말이 같은 반찬도 무한리필이라 좋아요
사만다부대찌개,5,사장님의 정성과 노력이 느껴지는 곳이네요.. 대박나시면 좋겠어요
사만다부대찌개,5,맛있어요! 햄도 뭔가 질이 좋은 것 같구 손님 응대해주시는 여성 분도 무지 친절하고 좋으셨어요 다음에 이 근처오면 또 가고싶어요 사만다부대찌개 짱짱!!
사만다부대찌개,5,여기 부대찌개 찐 맛집! 저렴이햄 아니고 고급햄인데 양도 푸짐하고 반찬도 리필가능해요~ 집 가까이에 있음 자주 가서 먹을텐데 아쉬워요ㅠㅠㅠ
사만다부대찌개,5,
사만다부대찌개,5,돈이 하나도 안아까운 찐맛집. 부대찌개 맛은 물론이고 계란말이 같은 반찬도 무한리필이라 좋아요
사만다부대찌개,5,사장님의 정성과 노력이 느껴지는 곳이네요.. 대박나시면 좋겠어요
사만다부대찌개,5,맛있어요! 햄도 뭔가 질이 좋은 것 같구 손님 응대해주시는 여성 분도 무지 친절하고 좋으셨어요 다음에 이 근처오면 또 가고싶어요 사만다부대찌개 짱짱!!
사만다부대찌개,5,여기 부대찌개 찐 맛집! 저렴이햄 아니고 고급햄인데 양도 푸짐하고 반찬도 리필가능해요~ 집 가까이에 있음 자주 가서 먹을텐데 아쉬워요ㅠㅠㅠ
사만다부대찌개,5,
버거락 본점,5,짱맛이에요ㅜ
버거락 본점,5,수제버거 잘 안먹는데 여기는 좋아함 유일한 단점은 수제라 그런지 조리시간이 좀 걸리는데 그걸 감안할만큼 맛이 야무지다 노량진에 수제버거가 많이 없는데 계속 잘되서 유지되었음한다
버거락 본점,1,아니 ㅋㅋ 감자튀김도 너무 딱딱하고 이건 뭐 추운거랑 상관없이 잘 못 튀기신것같고 세트로 시킨 치킨박스도 하나 안와서 연락드렸는데 대처도 시원찮네요 
버거락 본점,5,버거 다먹고  똥손이라 사진도 잘 못찍었지만 맛은 진짜 최고임 노량진떠나면 어케먹냐 ㅠ
도담죽,5,맛있어요.
도담죽,5,정말 죽 맛있어요! 사장님도 너무 좋으시고! 정말 혼자 사시는 데 아프신 분들 잘 안챙겨드시지 마시고 여기서 죽드세용! 저 원래 리뷰 잘 안남기는 데 진짜 너무 좋아서 남깁니당!   고민하다가 쇠고기 미역죽 먹었는데 맛있네용
도담죽,5,새우치즈죽이란게 있는 줄 처음 알았어요. 먹어보니 고소하고 간도 좋고 맛있었습니다! 다음에 다른죽도 꼭 먹어보려구요 '◡'
도담죽,5,"오늘 점심에 입맛도 없고 해서 우연히 지나가는 길에 도담죽에 들러 죽 한 그릇 먹으려 했는데 주인 아주머니께서 추천해 주신 해물파인볶음밥에 새우를 추가하여 먹었습니다.  처음에는 긴가민가 했지만, 막상 먹어보니 50년 넘게 살면서 이런 볶음밥은 처음 먹어 봅니다.  아이들이나 먹는 음식인 줄 알았는데 정말 맛이 예술이네요.   오징어와 함께 새우의 부드러움..."
도담죽,5,전날 밤에 급체해서 하루종일 아무 것도 못 먹고 기운 없던 때 찾아간 가게. 따뜻하고 맛있던 죽도 좋았지만 마시는 물 온도까지 신경 써주시는 세심함에 참 기분이 좋았네요. 차분한 목소리로 친절히 응대해주셔서 감사했어요. 근처에 프랜차이즈 죽집도 있지만 다음에 또 죽 먹을 일이 있으면 여기서 먹을 거에요.
도담죽,5,맛있어요.
도담죽,5,정말 죽 맛있어요! 사장님도 너무 좋으시고! 정말 혼자 사시는 데 아프신 분들 잘 안챙겨드시지 마시고 여기서 죽드세용! 저 원래 리뷰 잘 안남기는 데 진짜 너무 좋아서 남깁니당!   고민하다가 쇠고기 미역죽 먹었는데 맛있네용
도담죽,5,새우치즈죽이란게 있는 줄 처음 알았어요. 먹어보니 고소하고 간도 좋고 맛있었습니다! 다음에 다른죽도 꼭 먹어보려구요 '◡'
도담죽,5,"오늘 점심에 입맛도 없고 해서 우연히 지나가는 길에 도담죽에 들러 죽 한 그릇 먹으려 했는데 주인 아주머니께서 추천해 주신 해물파인볶음밥에 새우를 추가하여 먹었습니다.  처음에는 긴가민가 했지만, 막상 먹어보니 50년 넘게 살면서 이런 볶음밥은 처음 먹어 봅니다.  아이들이나 먹는 음식인 줄 알았는데 정말 맛이 예술이네요.   오징어와 함께 새우의 부드러움..."
도담죽,5,전날 밤에 급체해서 하루종일 아무 것도 못 먹고 기운 없던 때 찾아간 가게. 따뜻하고 맛있던 죽도 좋았지만 마시는 물 온도까지 신경 써주시는 세심함에 참 기분이 좋았네요. 차분한 목소리로 친절히 응대해주셔서 감사했어요. 근처에 프랜차이즈 죽집도 있지만 다음에 또 죽 먹을 일이 있으면 여기서 먹을 거에요.
스시아이,3,음식은 와 너무 맛있다!! 그런건 아니었고 괜찮은 편이었는데... 셰프님이 우울하신건지 원래 그러신건지 모르겠지만 엄청 기분이 다운되어 보여서 먹는 내내 마음이 편치는 않았어요 ㅠㅠ 뭘 주신 건지 설명도 잘 안 들리고 다시 묻기도 미안한 분위기;; 두당 10만원 내고 오마카세 먹는데 솔직히 굳이 여기로 다시 갈 것 같진 않아요... 이왕 먹는 거 밝은 분위...
스시아이,5,여의도 오마카세 중 최고입니다
스시아이,5,사장님 블로그 업데이트 기대하고 있습니다!
스시아이,5,
스시아이,4,너무 맛잇어요 흑흑 존맛탱 ㅠㅠ 셰프님이랑 겨론할래
스시아이,3,음식은 와 너무 맛있다!! 그런건 아니었고 괜찮은 편이었는데... 셰프님이 우울하신건지 원래 그러신건지 모르겠지만 엄청 기분이 다운되어 보여서 먹는 내내 마음이 편치는 않았어요 ㅠㅠ 뭘 주신 건지 설명도 잘 안 들리고 다시 묻기도 미안한 분위기;; 두당 10만원 내고 오마카세 먹는데 솔직히 굳이 여기로 다시 갈 것 같진 않아요... 이왕 먹는 거 밝은 분위...
스시아이,5,여의도 오마카세 중 최고입니다
스시아이,5,사장님 블로그 업데이트 기대하고 있습니다!
스시아이,5,
스시아이,4,너무 맛잇어요 흑흑 존맛탱 ㅠㅠ 셰프님이랑 겨론할래
스시아이,5,요즘 오마카세집이 우후죽순 많이 생겨서 여기저기 많이 다니는데 꼭 한번씩 생각나는 곳이에요~ 뭔가 어설픈 오마카세집도 참 많은데 스시아이에선 부족함을 느낀적이 없네요. 가격대비 합리적이고 만족스럽습니다.
스시아이,5,좋아요!
스시아이,1,바쁘다고 초밥 테이크아웃거절ㅋㅋ 테이크아웃 손님은 손님아니냐?ㅋㅋ어이없네 진짜
스시아이,5,
스시아이,4,"+점심 맛있는 초밥, 조용한 분위기(룸 기준)"
라화방,3,제가 안 넣은 팽이버섯이랑 숙주가 나왔고 천엽이랑 갑오징어 잡내가 너무 심해요..
라화방,4,딱 마라탕 그 자체인 것 같아요 나쁘지 않아요! 국물도 1~4단계까지 다양해서 좋고요ㅎㅎ 뷔페같이 재료를 골라서 넣어서 그런지 고르는 재미도 쏠쏠하고요^^ 맛있게 갓! 성비로 잘 먹고 왔습니다~  *라면 사리는 1개만 넣는 걸 추천드려요! 제가 2개 넣고 절반을 그냥 남겨서 너무 아까운 기억이...ㅠㅠㅠ*  아래 사진은 1단계! 순한 맛이에요
라화방,4,
라화방,5,손에 꼽는 마라탕 맛집 ㅠㅠ 아주 자극적인데 맛있는…  자꾸 생각나서 주기적으로 가줘야해요!!! 후식으로는 추억의 뷔페 아이스크림도 있어요ㅋㅋ 그리고 라화방은 꿔바로우가 증말 예술입니다 ㅠ 꼭 시켜서 드셔보시길!
라화방,1,"맛이 변했어요… 처음 생길 때 부터 3년전부터 다녔는데 샹궈는 맛있는데 어제 가니까 탕에서 마늘맛이 너무 많이 나요… 역해서 두입 먹고 다 버리고 왔네요  돈아까워요 진짜..  원래는 맛있긴하지만, 날바날 진짜 심해요  종종 다 버리고 오는 날 있는가 하면 다 먹는 날도 있음 "
라화방,3,제가 안 넣은 팽이버섯이랑 숙주가 나왔고 천엽이랑 갑오징어 잡내가 너무 심해요..
라화방,4,딱 마라탕 그 자체인 것 같아요 나쁘지 않아요! 국물도 1~4단계까지 다양해서 좋고요ㅎㅎ 뷔페같이 재료를 골라서 넣어서 그런지 고르는 재미도 쏠쏠하고요^^ 맛있게 갓! 성비로 잘 먹고 왔습니다~  *라면 사리는 1개만 넣는 걸 추천드려요! 제가 2개 넣고 절반을 그냥 남겨서 너무 아까운 기억이...ㅠㅠㅠ*  아래 사진은 1단계! 순한 맛이에요
라화방,4,
라화방,5,손에 꼽는 마라탕 맛집 ㅠㅠ 아주 자극적인데 맛있는…  자꾸 생각나서 주기적으로 가줘야해요!!! 후식으로는 추억의 뷔페 아이스크림도 있어요ㅋㅋ 그리고 라화방은 꿔바로우가 증말 예술입니다 ㅠ 꼭 시켜서 드셔보시길!
라화방,1,"맛이 변했어요… 처음 생길 때 부터 3년전부터 다녔는데 샹궈는 맛있는데 어제 가니까 탕에서 마늘맛이 너무 많이 나요… 역해서 두입 먹고 다 버리고 왔네요  돈아까워요 진짜..  원래는 맛있긴하지만, 날바날 진짜 심해요  종종 다 버리고 오는 날 있는가 하면 다 먹는 날도 있음 "
라화방,5,맛있어요!  가성비 좋아요:)
라화방,5,배달시켜먹었는데 국물맛이 내가 먹어본 마라탕중에 역대급이었음 근데 매장에서 먹으면 국물 맛이 다르던데 왜 그러지?? ^^;
라화방,5,재료 신선하고 맛있고 쏘 굳!!! 처음 생겼을 때부터 항상 가는 집입니다 오래오래 장사하세요 제발
라화방,1,진짜 점점 재료퀄이 떨어져요ㅜㅜ 열번가까이갔는데 이제안감.. 고기랑 꼬치류 역한냄새남 직원들다중국인
라화방,2,마라탕 깊숙이에서 머리카락 나왔어요.. 저는 모자 쓰고 머리 뒤로 묶고 있었습니다..
라화방,5,젤 조아하는 마라탕 집! 마라향이 막 세진 않아서 첨 먹어보는 친구들 자주 데려갔어용 일주일에 한번은 꼭 먹은 듯 ㅋㅋ ㅠㅠ 요즘 코로나라 안 가긴 하는데 증말 맛잇어여! 옥수수면이 좀 떡지긴 했었는데 저는 그게 더 좋더라구요 ㅋㅋㅋ 지금은 아닐 수도 있겠지만! 하여튼 굿굿
라화방,2,"근처 일이 있어, 카카오맵 보고 방문했습니다 마라향이 센 것을 좋아하는 사람은 먹어보면 안좋아할 수 있을 것 같아요. 간마늘이 들어가는지, 마늘향이 너무세서 마라 맛을 느끼기 어려워요.. 먹고 나오니 입에 마늘향밖에 안남아서 좀 충격먹은....  재료는 전반적으로 싱싱하고, 가격이 착한게 장점..?"
라화방,5,여기 먹다 다른 집 가보면 뭔가 부족해...  
라화방,3,마라샹궈 먹었는데 걍 소소.. 인생맛집 후기 봐서 기대해서 실망한듯? 화장실에 비누 없어서 깜놀 ㅠ
라화방,5,진짜 인생 최고의 마라탕집입니다  마라맛이 너무 심한 곳은 좋아하지 않는데  적당하고 너무 맛있습니다 꿔바로우도 짱이여요  사람 많은 이유가 있네요 ... 내일 또 갈거예요 
라화방,5,좋아요
라화방,4,"초록 채소류가 배추랑 청경채밖에 없어서 당황은 했지만 그래도 먹고 싶다 생각한 재료는 다 있었어요 (유부 넓적당면 옥수수면 얼린두부 팽이버섯 목이버섯 수제비떡 등등) 그리고 양고기 추가 꼭하세요!!!!ㅎㅎㅎㅎㅎ 보통맛이 생각보다 안매워서 다음에는 매운맛 주문하려구요! 꿔바로우도 맛있었어요 마지막까지 바삭바삭하구,, "
라화방,5,
라화방,4,맛있고 친절하고 깔끔해요. 직관적이라 뷔페 이용하기도 편했어요. 화장실도 깔끔해서 좋았어요.
라화방,4,"마라탕은 보통 이상, 꿔바로우가 아주 존맛이네여"
정우원,5,분위기 있고 깔끔하고 차는 맛있고 사장님은 친절한 곳. 방문해서 후회 안할 곳. 소품 하나하나가 정성이 느껴짐. 
정우원,5,이건 찐 꽃 차 찻집이면서 술집인데 대박..
정우원,5,
정우원,5,음료도 맛있고 정말 고양이의 보은에 나오는 차 찬장같아요 사장님도 친절하시구요 가격이 좀 높지만 다른 카페들 다 하는 정도에요 정말 맛있고 분위기도 좋아요 지나가실때 한번 꼭 들러보세요 둘째 넷째 주 월요일 휴무고 10시~10시 12시간동안 영업하심다
투고김밥 본점,5,오리지널김밥 엥 김밥에 왜 햄이 없나 별 기대없이 먹었는데 JMT ㅠㅠ 갈색 뭔가가 야채 볶음이라는데 사알짝 자극적이게 달달짭쪼롬한걸 오이랑 단무지가 싹 중화시켜주면서 아삭한 식감 느끼고 있으면 계란이 안뇽~~ 하고 살포시 인사하고 지나가네요ㅋㅋㅋㅋ 가게 생긴지 좀 됐는데 왜 이제야 사먹었지ㅠㅠ 김밥 넘 맛있는 집!! 친구가 라면이랑 같이 먹다가 김밥만 다...
투고김밥 본점,5,친절하고 맛잇네요
투고김밥 본점,5,최고에요 퇴근시간 이후까지 해주세요 .!자주먹고싶은데 시간이 안돼요
BHC치킨 남성역점,4,맛있고 양 많고 좋지만 기본적으로 친절하진 않음..
BHC치킨 남성역점,5,맛있어요
구백냥곱창,5,가성비최고 완전 맛있어요! 추천!!
구백냥곱창,5,
구백냥곱창,3,맛있고 가성비 좋은 거 같아요! 저는 곱밥 먹었는데 남자분들도 배부르게 먹을수 있겠어요 라고 작성했었으나.. 두번째 방문때 9900원짜리 알곱창의 양이 5900원짜리 곱밥이랑 비슷해서 별두개 뺐어용.. 
고목생고기,5,끝내주는집
고목생고기,5,"고기질도 좋고 너무 맛있습니다  1인분에 200g ,12000원 정말 합리적인 가격에 배불리 먹고갑니다 사장님 너무 좋아요 "
고목생고기,5,이근방 맛집이에요
고목생고기,5,
옛날짜장,1,냉짬뽕 정말 비추고 먹지 마세요.... 돈이 아깝고 음식 나올 때 냉면육수+면+ 짬뽕재료 조금 나오는데 제가 먹은거 중에서 제일 최악입니다..........................
옛날짜장,5,배달이 많아서 직원분들이 다들 바쁘신데도 남은 탕수육 포장도 잘 해주시고 친절하세요 음식도 맛있습니다
옛날짜장,5,오늘 제일 맛있는거 주세요. 해서 먹게된 저녁..  가게서 주방장과 주인이 추천해주는 오늘 메뉴 10점 만점에 10점이네~^&
옛날짜장,4,찾기 조금 어렵고 식당 내부 분위기는 그냥저냥인데 맛은 있음
옛날짜장,2,
옛날짜장,1,냉짬뽕 정말 비추고 먹지 마세요.... 돈이 아깝고 음식 나올 때 냉면육수+면+ 짬뽕재료 조금 나오는데 제가 먹은거 중에서 제일 최악입니다..........................
옛날짜장,5,배달이 많아서 직원분들이 다들 바쁘신데도 남은 탕수육 포장도 잘 해주시고 친절하세요 음식도 맛있습니다
옛날짜장,5,오늘 제일 맛있는거 주세요. 해서 먹게된 저녁..  가게서 주방장과 주인이 추천해주는 오늘 메뉴 10점 만점에 10점이네~^&
옛날짜장,4,찾기 조금 어렵고 식당 내부 분위기는 그냥저냥인데 맛은 있음
옛날짜장,2,
37.5 동작이수점,1,"맛 ★★★☆☆ 청결도 ☆☆☆☆☆ 서비스 ☆☆☆☆☆ 인테리어 분위기 ★★★★☆☆  +피클 달라고 정중하게 부탁드렸는데요, 대답도 안하시고 가시길래 뭐지 했는데 무표정으로 쓱 가져다 주셔서 피클 요청해서 기분 나쁘셨나 했네요.   또, 주방 직원들은 마스크 목뒤로 넘기고 안끼고 있었어요~ 컴플레인도 아니지만, 컴플레인에 대한 대처 방식이 잘못된 것 같아요.  ..."
37.5 동작이수점,1,통베이컨 샐러드에 반쯤 타버린 베이컨 두조각 올라가있는데 가격은 비싸고.. 계란도 한개만 들어가있고.. 풀만 먹으라는것도 아니고 실망했습니다. 다른 곳의 통베이컨 샐러드 참고해서 퀼리티 올려주기를 부탁드려요
37.5 동작이수점,2,브레이크 타임 40분정도 전에 갔는데 재료소진이라고 불친절하게 응대함 주말 오후 여자알바였음
37.5 동작이수점,4,
37.5 동작이수점,1,주방사람들이 마스크를 안낀채 일함
37.5 동작이수점,1,"맛 ★★★☆☆ 청결도 ☆☆☆☆☆ 서비스 ☆☆☆☆☆ 인테리어 분위기 ★★★★☆☆  +피클 달라고 정중하게 부탁드렸는데요, 대답도 안하시고 가시길래 뭐지 했는데 무표정으로 쓱 가져다 주셔서 피클 요청해서 기분 나쁘셨나 했네요.   또, 주방 직원들은 마스크 목뒤로 넘기고 안끼고 있었어요~ 컴플레인도 아니지만, 컴플레인에 대한 대처 방식이 잘못된 것 같아요.  ..."
37.5 동작이수점,1,통베이컨 샐러드에 반쯤 타버린 베이컨 두조각 올라가있는데 가격은 비싸고.. 계란도 한개만 들어가있고.. 풀만 먹으라는것도 아니고 실망했습니다. 다른 곳의 통베이컨 샐러드 참고해서 퀼리티 올려주기를 부탁드려요
37.5 동작이수점,2,브레이크 타임 40분정도 전에 갔는데 재료소진이라고 불친절하게 응대함 주말 오후 여자알바였음
37.5 동작이수점,4,
37.5 동작이수점,1,주방사람들이 마스크를 안낀채 일함
37.5 동작이수점,5,
37.5 동작이수점,5,맛있었어요 ㅎㅎ매장도 예쁘고 제대로 된 브런치 잘 먹었습니다
37.5 동작이수점,1,
37.5 동작이수점,3,브런치에 음료를 따로 주문해야해서 가격이 비싼편이에요. 깔끔하고 음식은 괜찮은 편이에요. 
37.5 동작이수점,4,매장이 깨끗하고 음식도 맛있어요. 화장실도 쾌적하고요. 가격대가 있지만 양이 꽤 많아요. 이벤트로 음료 할인이 되어서 좋았어요.  사람이 많아지면 소리가 울리는 구조라 조금 소란스럽습니다. 매장 입구 왼쪽은 방같은 자리가 있어서 모임하기에도 좋을 것 같아요. 엘리베이터가 잘 갖춰졌고 통로가 넓어 휠체어 사용자에게도 좋은 공간이에요. 다만 화장실은 단차가 있...
37.5 동작이수점,5,진짜 너무 맛있어요 여기가 1등
37.5 동작이수점,5,브런치 먹기 좋은 카페예요~ 맛도 좋고 보기 좋게 예쁘게 나와서 사진 찍으면 잘 나와요
37.5 동작이수점,5,플레이팅 예쁘게 나오고 분위기도 좋아요 잘먹고옴!!
37.5 동작이수점,2,"팬캐익은 너무 얇고, 오믈렛이라고 시켰는데 오므라이스고, 감자나 스크램블 찍어 먹을 소스가 없음. 드레싱도 안나오고 블루베리 잼 같은거만 나옴. 케찹조차도 안줌.  매장 인테리어는 괜찮은데 소리가 울려서 시끄럽고...  커피는 진하고 맛있음. (그런데 카푸치노 잔에 줘서 나무 빨리 식어서 아쉬움.) "
37.5 동작이수점,5,오랜만에 브런치모임...^^ 분위기 좋고 맛도 좋고... 모임하기 딱 좋아서 마음에 들었어요
37.5 동작이수점,1,음료 잔에서 유리 조각 나왔는데 죄송하다 한 마디 ㅋㅋㅋㅋ 누가 먹었으면 어떻게 책임지시려구요? 노답이네요~~ 
37.5 동작이수점,5,진챠 맛있오욤
37.5 동작이수점,4,맛있어요! 양도 푸짐합니다. 다만 음식 나오는 시간이 조금 있더라구용
