,name,score,review,score_test
24451,심양 청담본점,1,알바ㄱㅈ그러니알바,0
24452,심양 청담본점,1,어디가맛잇죠,1
24453,심양 청담본점,4,맛있어요그런데곰곰이생각해보니갈때마다배탈이나는것같은,0
24454,심양 청담본점,1,맛있는데알바생왜케불친절띠꺼움,0
24455,심양 청담본점,4,웨이팅빼면굿,1
24456,심양 청담본점,4,웨이팅없는시간엔갈만한맛테이블간격좁고화장실쾌적하지않음웨이팅몇시간씩할정도는아님,1
24457,심양 청담본점,4,데리야끼양꼬치맛있어요,1
24459,심양 청담본점,4,양고기비린내도별로안나고맛있음소금밑간이하나도안되어있는지따로소금받아서뿌려먹음,0
24460,심양 청담본점,1,불친절불친절와싸우고나올뻔했잖아요알바생인지뭔지남자분들진짜접객그렇게하지마세요ㅜ친구한테들어도기분나쁠말투로접객을하시네요먹던거남기고나올정도로기분이나빴습니다,0
24461,심양 청담본점,1,불친절ㅎㅎ옥수수국수차가운거시켰는데뜨거운거가져다줌근데알바생무서워서바꿔달라고못하고걍허버허버먹음ㅠㅠ그래도맛있었어요양꼬치도냄새도안나고맛있어요그치만불친절해서두번은못가겠어요,0
24462,심양 청담본점,1,최근몇년간방문한업소중불친절로등,0
24463,심양 청담본점,5,맛있어요부드럽고근데손님너무많음,1
24464,심양 청담본점,5,웨이팅너무많지만존맛,1
24465,심양 청담본점,3,맛있는데불친절해요ㅠㅠ양꼬치중최고입니다,1
24466,자금성,5,삼선짜장과탕수육사랑합니다,1
24467,자금성,5,진짜짜장면집올드스쿨맛있어요,1
24468,자금성,1,포장했는데소스는안주네소스없이처묵으라는건가,0
24469,자금성,4,옛날어릴때먹던짜장면맛짬뽕도담백하고요행부리지않은옛짜장짬뽕맛이었어요다만탕수육소스가생강향이조금강해요식사류는정말최고에요,1
24470,자금성,5,여기는단골이될수밖에없는맛입니다맛있는음식감사합니다사장님파이팅입니다,1
24471,자금성,5,삼선짜장과탕수육사랑합니다,1
24472,자금성,5,진짜짜장면집올드스쿨맛있어요,1
24473,자금성,1,포장했는데소스는안주네소스없이처묵으라는건가,0
24474,자금성,4,옛날어릴때먹던짜장면맛짬뽕도담백하고요행부리지않은옛짜장짬뽕맛이었어요다만탕수육소스가생강향이조금강해요식사류는정말최고에요,1
24475,자금성,5,여기는단골이될수밖에없는맛입니다맛있는음식감사합니다사장님파이팅입니다,1
24476,곰작골나주곰탕 역삼초교점,5,맛있네요또오겠습니다,1
24477,곰작골나주곰탕 역삼초교점,5,간만에땀흘리며맛나게먹고후기도남깁니다나주곰탕정식먹었구요다른집이랑비교되게맛나네요동네에맛집하나늘어서행복합니다정갈한반찬과맛에감동,1
24478,곰작골나주곰탕 역삼초교점,5,너무맛있어요가게도깔끔하고음식도빨리나오고특히메밀전병맛있어서두번시켜먹었네요ㅎㅎㅎ곰탕도맑은데되게깊은맛이나서놀랬습니다사장님도친절하시고앞으로외근나갈때자주가게될것같습니다,1
24480,대모산칼국수,5,음맛있어요사장님손맛있으신듯,1
24482,대모산칼국수,1,칼국수에서철수세미나옴못보고삼켰으면대모산에묻혔을듯,0
24483,대모산칼국수,5,완전맛있어요국수도만두도반찬도친절하세요,1
24485,대모산칼국수,5,음맛있어요사장님손맛있으신듯,1
24487,대모산칼국수,1,칼국수에서철수세미나옴못보고삼켰으면대모산에묻혔을듯,0
24488,대모산칼국수,5,완전맛있어요국수도만두도반찬도친절하세요,1
24490,고운님한우곱창,1,조선족직원에의한조선족을위한연변그대로의맛남도음식점은무슨얼어죽을연변음식점으로간판바꾸시오,0
24491,고운님한우곱창,4,곱창맛있었어요근데양밥은다신안먹을듯하네요특출난게없는데너무비싸요밑에직원이별로라는말이있는데외국인아주머니한분빼고는대체로친절했습니다,0
24492,고운님한우곱창,1,비싸기만하고그냥곱창맛그리고조선족직원이맨손으로반찬놓는데접시는겉에만잡는게아니라음식들어가는안쪽으로집어넣고잡음수저랑젓가락은왜건드려요그냥냅두지ㅡㅡ입에닿는부분만지질않나입맛떨어져서처음에나오는찌개도안먹음손잘씻는지인씻는지몰라서먹지도못하겟음,0
24493,고운님한우곱창,1,엄청나게비쌈,0
24495,고운님한우곱창,1,조선족직원에의한조선족을위한연변그대로의맛남도음식점은무슨얼어죽을연변음식점으로간판바꾸시오,0
24496,고운님한우곱창,4,곱창맛있었어요근데양밥은다신안먹을듯하네요특출난게없는데너무비싸요밑에직원이별로라는말이있는데외국인아주머니한분빼고는대체로친절했습니다,0
24497,고운님한우곱창,1,비싸기만하고그냥곱창맛그리고조선족직원이맨손으로반찬놓는데접시는겉에만잡는게아니라음식들어가는안쪽으로집어넣고잡음수저랑젓가락은왜건드려요그냥냅두지ㅡㅡ입에닿는부분만지질않나입맛떨어져서처음에나오는찌개도안먹음손잘씻는지인씻는지몰라서먹지도못하겟음,0
24498,고운님한우곱창,1,엄청나게비쌈,0
24499,이화원,2,음식은맛있었으나오픈키친인데이런코시국에모두턱스크를하고열심히요리를하시더라구요불앞이라마스크를쓰시고요리하시는게고생이신건알지만위생과방역에더신경쓰셔야할듯합니다,0
24500,이화원,5,지인들과중식코스즐기는아지트중한곳,1
24501,이화원,5,엔하이픈종성이활동명제이가추천한짬뽕맛집짬뽕정말맛있었고요직원분께서추천해주신칠리새우도맛있게잘먹었습니다,1
24502,이화원,4,삼성역에서가장좋아하는맛집중하나,1
24503,이화원,1,불친절,0
24504,이화원,2,음식은맛있었으나오픈키친인데이런코시국에모두턱스크를하고열심히요리를하시더라구요불앞이라마스크를쓰시고요리하시는게고생이신건알지만위생과방역에더신경쓰셔야할듯합니다,0
24505,이화원,5,지인들과중식코스즐기는아지트중한곳,1
24506,이화원,5,엔하이픈종성이활동명제이가추천한짬뽕맛집짬뽕정말맛있었고요직원분께서추천해주신칠리새우도맛있게잘먹었습니다,1
24507,이화원,4,삼성역에서가장좋아하는맛집중하나,1
24508,이화원,1,불친절,0
24509,마쯔가제,1,룸에서는머괜찮은일식단홀은가격대비별로다ㅜ점심스시세트가그나마낫다ㅜ,1
24510,마쯔가제,1,세상에오마카세인데물도제때안채워주며그릇도제때안치움심지어는스시다쥐어놓고놓을플레이트를깜박해서다시스시놓고플레이트를찾는같이간일행과본인모두당황하게만든희안한스시집일행에게너무죄송해서꼭괜찮은집대접할거임참희안하다,0
24513,맛있는찬,5,와여기사장님겁나무서우셔요음식에관한한엄청자부심대단하시고재료잴로좋고신선한거만쓰시고맛없을래야맛없을수가없겠더라고요재료좀만이상해도다버리고새로사오시고이런사장님첨봤어요제가맛있는찬에서알바하고있는데이렇게진심정성을다하는곳은본적이없어요직원분들한분한분모두재료하나를다루어도아주깨끗하고정성스럽게대하고넘존경스럽습니,0
24515,맛있는찬,5,엄마손맛이그리울때가서잔뜩사오는곳입니다특히간장게장과꼬막무침은바닷가출신인저도감동했습니다오래오래사업번창하시길바라겠습니다,1
24516,맛있는찬,5,다맛있어요진짜,1
24517,린의원,1,아래내용을꼭확인하고방문하세요,0
24518,린의원,5,셀룰라이트고민때문에방문했는데상담친절하게잘챙겨주시고전문성이있어서좋았어요원장님이시술도꼼꼼하게잘해주시네요ㅎㅎ효과도만족합니다,1
24519,린의원,5,원장님도친절하시고진료꼼꼼히봐주세요마네킹필받고넘만족스러워서스키니필까지받았네요마네킹필과스키니필두가지다효과확실하고정말만족합니다,1
24520,린의원,5,피아니시모받았어요얼굴을디자인하세요섬세하고꼼꼼하게시술해주시는게원장님스킬이다르시네요다음에또방문할게요,1
24521,린의원,5,확실히공장형피부과랑급이다르네요싸다고공장형다니다가효과하나도못봤는데여기원장님은디테일하게봐주시고상담도잘해주시고병원도깨끗하고사람붐비지않아서더좋았어요,1
24522,린의원,1,아래내용을꼭확인하고방문하세요,0
24523,린의원,5,셀룰라이트고민때문에방문했는데상담친절하게잘챙겨주시고전문성이있어서좋았어요원장님이시술도꼼꼼하게잘해주시네요ㅎㅎ효과도만족합니다,1
24524,린의원,5,원장님도친절하시고진료꼼꼼히봐주세요마네킹필받고넘만족스러워서스키니필까지받았네요마네킹필과스키니필두가지다효과확실하고정말만족합니다,1
24525,린의원,5,피아니시모받았어요얼굴을디자인하세요섬세하고꼼꼼하게시술해주시는게원장님스킬이다르시네요다음에또방문할게요,1
24526,린의원,5,확실히공장형피부과랑급이다르네요싸다고공장형다니다가효과하나도못봤는데여기원장님은디테일하게봐주시고상담도잘해주시고병원도깨끗하고사람붐비지않아서더좋았어요,1
24527,린의원,5,여기너무좋아요꽤오래방문했는데원장님과선생님들한결같이친절하고꼼꼼해요몇군데다른곳도다녀봤는데역시린클리닉으로다시돌아왔네요ㅎ,1
24528,린의원,5,실력은기본이시고항상세심하시고친절하십니다,1
24529,린의원,5,완전오랜단골이에요원장님이워낙꼼꼼하셔서다른피부과에서효과못봤던제피부도점점좋아지는게눈으로보여요큰자극없이리프팅원하면피아니시모강추해요,1
24530,린의원,4,처음다녔는데너무친절하시고병원도깨끗해서좋아요,1
24531,린의원,1,계속회자되길,1
24532,린의원,5,주변인이추천해서알음알음갔는데직원분들친절하시고의사선생님도과잉진료하지않는것같아서좋았어요,1
24534,린의원,5,가격은조금나가지만효과가확실하니다른곳에서헛돈쓰느니확실한곳에서받는게나은것같네요만족합니다,1
24537,린의원,1,ㅇㅅㅇ,1
24538,린의원,1,왈왈,0
24539,린의원,1,여기의료진분들김세현가정의학과전문의황세원내과전문의라고홈페이지에적혀있네그런데셀럽상대로의료사고내고뒷수습나몰라라해서논란스스로키우는데가여기야잘몰라서여기가맞다면대학병원에서절대맞지말라고뜯어말리는시술을정작안받을수없도록검사상담으로건강염려증까지사람한테불러일으켜가면서왜영업하는거야그,0
24540,린의원,1,끔찍,0
24541,린의원,1,멍내용뒤늦게올리는것같은데ㅋㅋ,0
24543,오복수산 도산점,4,맛있음사람개많음근데개취로여의도점이가게도더넓고직원들서비스도아주좋음아무튼오복수산존맛탱ㅎ,1
24544,오복수산 도산점,3,맛은좋아용근데그전보다양이쫌많이줄었어요그리고우니어우우니우니가정말많이비렸어요,1
24548,오복수산 도산점,4,맛있음사람개많음근데개취로여의도점이가게도더넓고직원들서비스도아주좋음아무튼오복수산존맛탱ㅎ,1
24549,오복수산 도산점,3,맛은좋아용근데그전보다양이쫌많이줄었어요그리고우니어우우니우니가정말많이비렸어요,1
24552,오복수산 도산점,5,처음먹어본카이센동이였는데우니도나름맛있고참치랑연어도상태가괜찮아서맛있게먹었습니다된장국도찐하고와사비와김도상태가좋아서맛있게먹었습니다,1
24554,오복수산 도산점,3,일행이분정도늦는다고하여날씨가추워미리들어가있으려고하였으나일행분오실때까지밖에서대기해달라고하였음이후인테이블자리앉고싶다하니명이라안된다고함다른분들은분이여도잘앉아서식사하시는데무튼주문하고분이지났는데뭐가잘못되었는지주문다시확인하러오시고음식도늦게나옴늦어져,0
24555,오복수산 도산점,1,매니저되시는분이신지그분이서비스가너무별로고음식이라도맛있었으면별점을이렇게까지않줬을텐데회가싱싱하지않고밥알이날라갈듯해서정말맛없었습니다한남점도방문했었는데두지점차이가너무커요재방문의사는전혀없습니다,0
24556,오복수산 도산점,1,직원분매니저서비스가너무안좋아서식사하는내내불편했어요한두푼도아닌데먹으면서눈치보면서먹으니까밥맛도좋게느껴지지는않았습니다식사하는데뒤에창문을말도없이쾅여셔서식사하시던모든분들이쳐다보시던데그런디테일한서비스가아쉽습니다,0
24557,오복수산 도산점,4,전체적으로깔끔하고맛있었어요하지만음식나오기까지의시간이너무길었고우니는별로였음,1
24558,오복수산 도산점,1,생선이전부다너무건조하고광어는너무질겨요진짜너무별로였어요계란은너무달아직원응대는친절해서좋았지만식당이음식도잘해야죠,0
24559,오복수산 도산점,5,난해산물이너무좋아,1
24561,오복수산 도산점,5,조금비싸지만ㅠ그만큼맛있음직원분들도친절,1
24562,오복수산 도산점,4,회가신선하이맛이좋읍니다,1
24563,오복수산 도산점,5,신선해요,1
24564,오복수산 도산점,4,가볍게먹기좋음,1
24565,오복수산 도산점,3,가격부터가다르긴하지만압구정고급오복수산이더좋았어요,1
24566,오복수산 도산점,3,맛있는데직원분이약간일하기싫은건지기본적인컵도안챙겨주고불친절하고메뉴이름도모르셔서사람헷갈리게만들고기분은굉장히나빴네요,0
24567,용호낙지 강남점,3,선호하지는않지만그렇다고맛이나쁘지도않음점심대기하는곳,1
24568,용호낙지 강남점,2,포장대기중인데넘불친절얻어먹으러온줄,0
24569,용호낙지 강남점,4,도심에서낙곱세먹고싶을때가는곳평점낮은이유는모르겠네요갈때마다항상대기도많던데,1
24570,용호낙지 강남점,1,밍밍함아무맛이안남,0
24571,용호낙지 강남점,1,비추천,0
24572,용호낙지 강남점,3,선호하지는않지만그렇다고맛이나쁘지도않음점심대기하는곳,1
24573,용호낙지 강남점,2,포장대기중인데넘불친절얻어먹으러온줄,0
24574,용호낙지 강남점,4,도심에서낙곱세먹고싶을때가는곳평점낮은이유는모르겠네요갈때마다항상대기도많던데,1
24575,용호낙지 강남점,1,밍밍함아무맛이안남,0
24576,용호낙지 강남점,1,비추천,0
24577,용호낙지 강남점,1,낙곱새인분을포장픽업했습니다양이적습니다그나마도재료중대부분이당면이고주재료는대창알통조림작은새우낙지조금이들어있습니다양념은적당히먹을만했으나만천원을주고먹기에는정말형편없는음식입니다점을주고싶습니다,1
24578,용호낙지 강남점,1,특색없는맛점점별로편의점냉동식품이더맛있을것같네여,0
24579,용호낙지 강남점,1,맛은나쁘진않은데환기를안해서옷에냄새엄청뱁니다다시는가고싶지않습니다,0
24580,용호낙지 강남점,1,점도아깝닼ㅋㅋ인분먹었는데곱창은속이텅빈고무장갑같은질감에곱창은사실거의보기힘듬낙지새우곱창전부아무향도없고양념도적어밥비빈게너무싱거운데양념더넣었어도싱거웠을거같은밍밍함모든게아무맛이없다연초부터역대급돈낭비ㅋㅋㅋㅋㅋ환기를안되나유난히음식냄새가강해서식당밖으로나가화장실다녀오는데옆회사건물앞에서,0
24581,용호낙지 강남점,1,왜유명한지잘모르겠어요명이먹었는데명모두별로였다고했으니보편적으로그닥인듯싶어요여전히손님은많습니다,0
24582,용용선생 강남역점,5,아여기너무맛있어요마라전골말고도볶음밥이랑꿔바로우랑무슨닭튀김까지먹었는데메뉴가다진짜진짜맛있어요일요일시쯤들어갔는데시부터웨이팅생겼던거같아여담엔유림기먹으러또갈겁니다완전강추강츄,1
24583,용용선생 강남역점,4,음식다맛있고분위기도좋아용다만너무시끄러워서코로나걸리기딱좋아보임,1
24584,용용선생 강남역점,5,금요일시쯤가면웨이팅분정도있어요음식전부다너무맛있어요,1
24586,용용선생 강남역점,5,존맛탱임당하이볼도진짜마싯음,1
24587,용용선생 강남역점,5,아여기너무맛있어요마라전골말고도볶음밥이랑꿔바로우랑무슨닭튀김까지먹었는데메뉴가다진짜진짜맛있어요일요일시쯤들어갔는데시부터웨이팅생겼던거같아여담엔유림기먹으러또갈겁니다완전강추강츄,1
24588,용용선생 강남역점,4,음식다맛있고분위기도좋아용다만너무시끄러워서코로나걸리기딱좋아보임,1
24589,용용선생 강남역점,5,금요일시쯤가면웨이팅분정도있어요음식전부다너무맛있어요,1
24591,용용선생 강남역점,5,존맛탱임당하이볼도진짜마싯음,1
24593,용용선생 강남역점,5,쥰맛탱구리마라꼭드세요그게최고임,1
24594,용용선생 강남역점,5,분위기진짜장난아님고량주맛미쳤구요존맛임진짜ㅠㅠ,1
24595,용용선생 강남역점,5,분위기에한번반하고맛에또반하고강추강추메뉴가다맛있는곳쉽지않은데여긴진짜맛집으로인정번창하세요,1
24596,용용선생 강남역점,5,고량주한번먹어봤는데왜홍보하는지알꺼같아요신세계ㅋㅋㅋㅋ,1
24597,용용선생 강남역점,5,안주하나하나버리기정말아까운집계속먹다보면안주도모질라고술도모질라욬ㅋㅋ,0
24598,용용선생 강남역점,5,맛이랑인테리어랑한번에잡은곳마라매니아들이라면꼭한번가볼만해요,1
24599,용용선생 강남역점,5,진짜ㅠㅠ너무맛있어요ㅠㅠ사장님너무친절하시구저희연속번째방문중ㅠㅠ안주가진짜맛있으니술이그냥물처럼들어가요,1
24600,용용선생 강남역점,5,가성비생각하면진짜꼭가야되는맛집임개인적으로우육탕면도맛있다고생각함,1
24601,용용선생 강남역점,5,평일에도사람많은곳이라한번가려면진짜일찍가는것을추천마라전골이랑고량주랑한잔딱캬,1
24603,용용선생 강남역점,5,사장님이엄청친절하심ㅋㅋ맛도맛이지만서비스가좋으면계속가고싶어지더라구요,1
24604,용용선생 강남역점,5,항상갈때마다웨이팅있는집먹기힘들지만그만큼기다리면서먹을만한맛집,1
24606,용용선생 강남역점,5,안주진짜다맛있는데그중최고는고추바삭유린기안먹으면바보시오픈이라시분에입장했는데저희다음에다웨이팅이었어요ㅠㅜ참고하시길,1
24607,신동궁감자탕 역삼본점,5,뼈찜을첨먹었던그순간을잊지모태,1
24609,신동궁감자탕 역삼본점,5,짱맛진짜너무맛있어서재방문,1
24610,신동궁감자탕 역삼본점,5,너무맛있었습니다음료수도그냥서비스로주셨어요,1
24611,신동궁감자탕 역삼본점,4,고기가그리부드럽진않음가격도좀나가는편소짜가만처넌그냥한번먹었다는거에만족약간닭강정소스에매운거첨가해서좀물엿느낌강한소스달고맵고,0
24612,신동궁감자탕 역삼본점,5,뼈찜을첨먹었던그순간을잊지모태,1
24614,신동궁감자탕 역삼본점,5,짱맛진짜너무맛있어서재방문,1
24615,신동궁감자탕 역삼본점,5,너무맛있었습니다음료수도그냥서비스로주셨어요,1
24616,신동궁감자탕 역삼본점,4,고기가그리부드럽진않음가격도좀나가는편소짜가만처넌그냥한번먹었다는거에만족약간닭강정소스에매운거첨가해서좀물엿느낌강한소스달고맵고,0
24617,신동궁감자탕 역삼본점,1,불친절해요,0
24619,신동궁감자탕 역삼본점,5,개월에한번씩은방문하는곳사람이많아서그런지친절하다는느낌은못받았지만어디가서자주접할수없는맛역삼점리모델링해서깔끔해지고의자로바뀌어서좋다,1
24621,신동궁감자탕 역삼본점,4,뼈숯불구이맛은있는데많이매움맵찔이는비추,0
24622,신동궁감자탕 역삼본점,1,점심시간에혼자가면안받아주네요ㅎ,0
24623,신동궁감자탕 역삼본점,4,자주이용합니다이정도면훌륭한거같아요,1
24624,신동궁감자탕 역삼본점,5,뼈구이존맛,1
24627,신동궁감자탕 역삼본점,3,좀짜고매운편이라제입맛에는안맞았고반찬도쏘쏘서비스도쏘쏘맛으로경쟁력이있진않은듯요,0
24628,신동궁감자탕 역삼본점,4,지코바맛,0
24631,신동궁감자탕 역삼본점,3,너무너무너무매워요맵기조절안돼서미워요양념소그만조그덜뿌려줘도덜매울꺼같은데살만골라먹으면그런데로먹을만한데어우잘생각해서가십시오참고로온갖날파리모기벌레많이다닙니다사장님조치좀바랍니다,0
24632,영영푸드카페,5,당근쥬스마시니몸건강해진느낌이에요셀카도잘나오는이곳자주갈께요,1
24633,영영푸드카페,5,떡볶이그냥지나갈수없죠간단하게식사도할수있고음료도마실수있는분위기좋은곳인생샷을찍을수있는셀카명당최고,1
24634,시마스시,1,가성비떨어짐금액도불투명신선도떨어짐,0
24635,시마스시,1,조개관자를시켜서먹으려는데검은반점이있길래이게뭐에요라고물어봐서바꿔줌그후에또검은반점이또있길래이검은반점은뭐에요먹어도되는거에요물어보니관자가어떤부위인지아시죠하길래안다고하니까예민하시면이거안드시는게좋겠네요하면서관자를뺏어가버리는경우는뭔가요,1
24636,시마스시,2,가성비가좋은곳은아님,1
24637,시마스시,1,입구에오늘부터튀김냉메밀퍼센트할인이라고해서들어가봄막상주문하려니끝났다고함그럼하루에몇개까지만할인해준다고적어놓던가장난하나,0
24638,시마스시,1,별도아까움초밥매니아로서리뷰처음남겨봄가격은바로위스시히로와비슷한데신선도자체로봤을때는내평생초밥중에최악단새우에서쓴맛이느껴질수도있다는걸처음알앗고성게알은말할것도없고게장은마요내즈비슷한소스맛이나길래먹지도않음타코와사비는마트에서파는냉동제품쓰시는것같던데먹자마자배아플까봐바로뱉음그냥무난,0
24639,오늘마켓,4,간단하게한병하고가기좋당,1
24640,오늘마켓,5,와인샵조아요,1
24641,래빗파머스,5,우와너무맛있어요버섯짱처음먹어봤는데종종와야겠어요양도진짜많이줘요,1
24642,래빗파머스,5,샌드위치맛집이라종종주문해서먹어요샐러드로시작했다가어느새샌드위치에더빠져든ㅎ강남구청쪽생활권역도아닌데어쩌다한번그동네갔다가생각지도못하게래빗파머스가있어서래빗간판보고빵터졌네요ㅋㅋㅋ실물로보게될줄이야ㅋㅋㅋㅋ평소불고기바질샌드위치랑리코타치즈샐러드를주로먹는데샌드위치도빵빵하고샐러드도신선해서추천,1
24643,래빗파머스,1,하진짜ㅠ여기는맛은있는데항상테이블이더러워요ㅠㅠ청소를제대로안함ㅜ포테이토샐러드파는데가여기밖에근처에없어서종종오는데올때마다항상모든테이블이더러움테이블에음식하나두개씩떨어져있거나소스묻어있거나ㅜㅜ테이블도닦아달라고했더니어디요하고말한곳만닦으려고해서전체적으로다너무지저분해서앉기가힘,0
24644,래빗파머스,5,맛있다존맛적게일하고많이버세영,1
24645,래빗파머스,5,샐러드랑샌드위치진짜맛있네요직접빵이랑만든다고하던데인생샌드위치샐러드는신선하고꿀맛야채이정도퀄리티면진짜신선하게잘하는듯,1
24646,래빗파머스,5,우와너무맛있어요버섯짱처음먹어봤는데종종와야겠어요양도진짜많이줘요,1
24647,래빗파머스,5,샌드위치맛집이라종종주문해서먹어요샐러드로시작했다가어느새샌드위치에더빠져든ㅎ강남구청쪽생활권역도아닌데어쩌다한번그동네갔다가생각지도못하게래빗파머스가있어서래빗간판보고빵터졌네요ㅋㅋㅋ실물로보게될줄이야ㅋㅋㅋㅋ평소불고기바질샌드위치랑리코타치즈샐러드를주로먹는데샌드위치도빵빵하고샐러드도신선해서추천,1
24648,래빗파머스,1,하진짜ㅠ여기는맛은있는데항상테이블이더러워요ㅠㅠ청소를제대로안함ㅜ포테이토샐러드파는데가여기밖에근처에없어서종종오는데올때마다항상모든테이블이더러움테이블에음식하나두개씩떨어져있거나소스묻어있거나ㅜㅜ테이블도닦아달라고했더니어디요하고말한곳만닦으려고해서전체적으로다너무지저분해서앉기가힘,0
24649,래빗파머스,5,맛있다존맛적게일하고많이버세영,1
24650,래빗파머스,5,샐러드랑샌드위치진짜맛있네요직접빵이랑만든다고하던데인생샌드위치샐러드는신선하고꿀맛야채이정도퀄리티면진짜신선하게잘하는듯,1
24652,타타타,5,샐러드먹고싶어서간곳인데분위기도좋고좋아용,1
24653,타타타,5,드레싱두개인것도좋아요ㅡㅜ연어스테이크너무맛나구부디양줄이지말아주세요,1
24655,타타타,5,첨에가격땜에놀랐는데양보면납득되는가격이에여오히려혜자ㅋㅋㅋ너무맛있어요먹어본샐러드중제일이에요,1
24657,타타타,5,샐러드먹고싶어서간곳인데분위기도좋고좋아용,1
24658,타타타,5,드레싱두개인것도좋아요ㅡㅜ연어스테이크너무맛나구부디양줄이지말아주세요,1
24660,타타타,5,첨에가격땜에놀랐는데양보면납득되는가격이에여오히려혜자ㅋㅋㅋ너무맛있어요먹어본샐러드중제일이에요,1
24661,해머스미스커피 학동역점,3,분위기좋은곳,1
24667,역전할머니맥주 신사가로수길점,4,이런거는어떻게만드는걸까,0
24668,역전할머니맥주 신사가로수길점,5,라볶이쵝오,1
24672,역전할머니맥주 신사가로수길점,4,이런거는어떻게만드는걸까,0
24673,역전할머니맥주 신사가로수길점,5,라볶이쵝오,1
24674,삐딱이네돈,5,삼겹살갓성비이근방에이만한집없음,0
24675,삐딱이네돈,4,사장님친절하시고고사리팽이버섯콩나물김전김치파채등이나옵니다다맛있었네요재방문의사있음,1
24676,삐딱이네돈,5,사장님친절고기좋고맛있음자주가는데갈때마다좋네요김전강추,1
24679,작정,2,주지육림때가좋았지지금은,1
24680,작정,5,에피타이저부터디저트까지너무맛있어요못먹는음식이나와도맛있게해줬을것같아먹어볼정도,1
24681,작정,5,분위기좋은와인바,0
24683,춘천숯불닭갈비,5,숯불닭갈비되게좋아하는데오늘강남에서맛집찾았네요맛있게잘먹었습니다직원분들도친절합니다ㅎㅎ,1
24684,춘천숯불닭갈비,5,쵝오,1
24685,춘천숯불닭갈비,2,양념안된건너무비려요그리고양도적고요,0
24686,춘천숯불닭갈비,5,정말맛있어요감동입니다,1
24688,춘천숯불닭갈비,5,숯불닭갈비되게좋아하는데오늘강남에서맛집찾았네요맛있게잘먹었습니다직원분들도친절합니다ㅎㅎ,1
24689,춘천숯불닭갈비,5,쵝오,1
24690,춘천숯불닭갈비,2,양념안된건너무비려요그리고양도적고요,0
24691,춘천숯불닭갈비,5,정말맛있어요감동입니다,1
24693,엠바고,5,좋아요,1
24696,엠바고,5,킹입니다,1
24698,엠바고,5,좋아요,1
24701,엠바고,5,킹입니다,1
24702,더차이홍 삼성점,5,맛있어요,1
24703,더차이홍 삼성점,5,짬뽕내용물도많고불맛대박,1
24704,더차이홍 삼성점,5,삼선짜장을시켰는데정말맛있습니다면위에살포시올려져있는계란후라이건더기고기새우양파큼지막하게기타야채가잘조화된맛가푸짐하고짜지도너무달지도않은밸런스잘잡힌간짜짱서비스로나온갓튀긴군만두하나와요구르트시작부터끝까지행복하고맛있게음식에만집중할수있었던중국집이라생각됩니다,1
24706,더차이홍 삼성점,4,저녁코스우리나라사람들입맛에맞는음식들직원분들매우친절굴짬뽕밥에굴도많고좋은데후추맛이너무강해서아쉬워요,1
24707,더차이홍 삼성점,5,맛있어요,1
24708,더차이홍 삼성점,5,짬뽕내용물도많고불맛대박,1
24709,더차이홍 삼성점,5,삼선짜장을시켰는데정말맛있습니다면위에살포시올려져있는계란후라이건더기고기새우양파큼지막하게기타야채가잘조화된맛가푸짐하고짜지도너무달지도않은밸런스잘잡힌간짜짱서비스로나온갓튀긴군만두하나와요구르트시작부터끝까지행복하고맛있게음식에만집중할수있었던중국집이라생각됩니다,1
24711,더차이홍 삼성점,4,저녁코스우리나라사람들입맛에맞는음식들직원분들매우친절굴짬뽕밥에굴도많고좋은데후추맛이너무강해서아쉬워요,1
24712,더차이홍 삼성점,5,맛있습니다,1
24714,더차이홍 삼성점,5,생파를여기서했는데깐풍동구작살이네요,1
24715,더차이홍 삼성점,5,가격대비완전고급져요저렴한가격은아니지만그래도삼성역에서이가격에이정도퀄이면최고차돌짬뽕국물도맵기만한게아니라찐해서좋아요해물도많이들어있고양도많아여,1
24716,더차이홍 삼성점,5,친절하고서비스좋아요,1
24718,낭만식당,5,돈까스패티완전실하고두툼해요가니쉬도맛있었어용,1
24719,낭만식당,5,존맛탱구리식전스프까지완벽합니다,1
24720,낭만식당,5,너무맛있네요특히아이들좋아합니다,1
24721,낭만식당,5,낭만있는함박스테이크치즈까지추가해서먹으면한끼끝,1
24723,낭만식당,5,돈까스패티완전실하고두툼해요가니쉬도맛있었어용,1
24724,낭만식당,5,존맛탱구리식전스프까지완벽합니다,1
24725,낭만식당,5,너무맛있네요특히아이들좋아합니다,1
24726,낭만식당,5,낭만있는함박스테이크치즈까지추가해서먹으면한끼끝,1
24727,미뮤즈 청담,5,치즈케잌최고온김에네일제품도사가요,1
24728,인도야시장,4,맛있고예쁨조용해서좋음혼자가서치킨코르마카레파니르난라씨주문좀양이많아서난을조금남기고나왔어요카레에향신료많이들어가고치킨덩어리도많고양도많아서배부르게먹었어요파니르난치즈난은핫케이크가루를섞어서만드시는것인지조금달달한핫케이크향이납니다라씨는찐하고맛있었어요테이블많,1
24729,인도야시장,2,세트메뉴먹었는데장점라씨판매인디카쌀취급근본단점치킨맛없음카레그닥,0
24730,인도야시장,5,맛있어요난도큼직큼직하고담백해유사모사는주문하면개나오는데하나먹고찍음ㅎㅎ,1
